	name	Longitude	Latitude	address1	city	zip_code	state	display_address	price	rating	review_count
370	Mito Asian Fusion	-73.849864	40.732417	64-18 108th St	Forest Hills	11375	NY	['64-18 108th St', 'Forest Hills, NY 11375']	$$	4.0	349
371	Nomado 33	-73.9791435317613	40.7454228440467	165 E 33rd St	New York	10016	NY	['165 E 33rd St', 'New York, NY 10016']	$$	3.5	379
372	Kanoyama	-73.986544028849	40.730545186039	175 2nd Ave	New York	10003	NY	['175 2nd Ave', 'New York, NY 10003']	$$$	4.0	644
373	Slow Loris	-73.9607934	40.6601311	556 Flatbush Ave	Brooklyn	11225	NY	['556 Flatbush Ave', 'Brooklyn, NY 11225']	$$	4.0	79
374	Haidilao Hotpot	-73.8280301	40.7612633	138-23 39th Ave	Flushing	11354	NY	['138-23 39th Ave', 'Flushing, NY 11354']		4.5	479
375	Sushi Inoue	-73.943642	40.8104436	381 Lenox Ave	New York	10027	NY	['381 Lenox Ave', 'New York, NY 10027']	$$$$	4.0	122
376	Ramen Danbo	-73.9745199680328	40.6761199579391	52 7th Ave	Brooklyn	11217	NY	['52 7th Ave', 'Brooklyn, NY 11217']	$$	4.5	145
377	Kiku Asian Bistro	-73.97956	40.67754	163 5th Ave	Brooklyn	11217	NY	['163 5th Ave', 'Brooklyn, NY 11217']	$$	4.0	254
378	Yokoya	-73.98917	40.72254	201 Allen St	New York	10002	NY	['201 Allen St', 'New York, NY 10002']	$$	4.0	189
379	Sakana Sushi & Asian Bistro	-74.0244	40.6244	8121 5th Ave	Brooklyn	11209	NY	['8121 5th Ave', 'Brooklyn, NY 11209']	$$	4.5	105
380	Jun-Men Ramen Bar	-74.00047	40.748209	249 9th Ave	New York	10001	NY	['249 9th Ave', 'New York, NY 10001']	$$	4.0	599
381	Nishida Sho-ten	-73.968722	40.753969	302 E 49th St	New York	10017	NY	['302 E 49th St', 'New York, NY 10017']	$$	4.0	739
382	Ozu Foods	-74.0505063	40.7449502	106 Hutton St	Jersey City	07307	NJ	['106 Hutton St', 'Jersey City, NJ 07307']	$$	4.5	113
383	Chikurin	-73.99011	40.5995	2362 86th St	Brooklyn	11214	NY	['2362 86th St', 'Brooklyn, NY 11214']	$$	3.5	309
384	NR	-73.954956	40.770153	339 E 75th St	New York	10021	NY	['339 E 75th St', 'New York, NY 10021']		4.5	19
385	Hashi Ramen & Izakaya	-73.7891612201929	40.7578101754189	192-12 Northern Blvd	Flushing	11358	NY	['192-12 Northern Blvd', 'Flushing, NY 11358']	$$	4.0	1069
386	Momo Sushi Shack	-73.933340055132	40.7051406133	43 Bogart St	Brooklyn	11206	NY	['43 Bogart St', 'Brooklyn, NY 11206']	$$	4.0	653
387	Sushi & Noodles	-73.92577	40.70347	274 Troutman St	Brooklyn	11237	NY	['274 Troutman St', 'Brooklyn, NY 11237']	$$	4.0	131
388	RESOBOX	-73.939074	40.7511464	41-26 27th St	Long Island City	11101	NY	['41-26 27th St', 'Long Island City, NY 11101']	$$	3.5	141
389	Ikko Hibachi Sushi Asian Bistro	-73.81874	40.82122	3938 E Tremont Ave	Bronx	10465	NY	['3938 E Tremont Ave', 'Bronx, NY 10465']		4.5	62
390	Maru 2	-74.0007360062909	40.7416362670334	267 W 17th St	New York	10011	NY	['267 W 17th St', 'New York, NY 10011']	$	4.5	122
391	RYUJIN	-73.9506256676857	40.711178187852	513 Grand St	Brooklyn	11211	NY	['513 Grand St', 'Brooklyn, NY 11211']	$$	4.0	244
392	Geisha Sushi	-73.9519775	40.8241613	3468 Broadway	New York	10031	NY	['3468 Broadway', 'New York, NY 10031']	$$	4.0	364
393	Zhen Wei Fang	-73.99343	40.72128	207 Bowery	New York	10002	NY	['207 Bowery', 'New York, NY 10002']		4.0	174
394	Takumen	-73.9546699	40.74259	5-50 50th Ave	Long Island City	11101	NY	['5-50 50th Ave', 'Long Island City, NY 11101']	$$	4.0	180
395	Ajihei Bushwick	-73.92799	40.70416	156 Knickerbocker Ave	Brooklyn	11237	NY	['156 Knickerbocker Ave', 'Brooklyn, NY 11237']	$$	4.5	71
396	Okawa	-73.8884602	40.7494447	77-05 37th Ave	Jackson Heights	11372	NY	['77-05 37th Ave', 'Ste A', 'Jackson Heights, NY 11372']	$$	3.5	153
397	Umi Sushi	-73.790670633316	40.7261983305216	177-13 Union Tpke	Fresh Meadows	11366	NY	['177-13 Union Tpke', 'Fresh Meadows, NY 11366']	$$	4.5	595
398	OMAKASE by TEISUI	-73.98755	40.74465	246 5th Ave	New York	10001	NY	['246 5th Ave', 'New York, NY 10001']		4.0	121
399	Kikoo Sushi	-73.96164	40.8016099	998 Columbus Ave	New York	10025	NY	['998 Columbus Ave', 'New York, NY 10025']	$$	4.0	84
400	Mirakuya Japanese Cuisine	-73.9435394480824	40.7004883125668	727 Flushing Ave	Brooklyn	11206	NY	['727 Flushing Ave', 'Brooklyn, NY 11206']	$	3.5	40
401	Restaurant Riki	-73.9738540649414	40.7532844543457	141 E 45th St	New York	10017	NY	['141 E 45th St', 'New York, NY 10017']	$$	3.5	357
402	Chef's Table at Brooklyn Fare	-73.9966090932068	40.7561930774282	431 W 37th St	New York	10018	NY	['431 W 37th St', 'New York, NY 10018']	$$$$	4.5	505
403	Zest Ramen	-73.99186	40.71816	112 Eldridge St	New York	10002	NY	['112 Eldridge St', 'New York, NY 10002']	$$	4.5	225
404	noda	-73.9881	40.74478	6 West 28th St	New York	10001	NY	['6 West 28th St', 'New York, NY 10001']	$$$$	4.5	41
405	Mo's Original	-73.95342	40.66127	453 Rogers Ave	Brooklyn	11225	NY	['453 Rogers Ave', 'Brooklyn, NY 11225']	$$	4.5	70
406	Genki Sushi	-74.142749	40.553831	150 Greaves Ln	Staten Island	10308	NY	['150 Greaves Ln', 'Staten Island, NY 10308']	$$	4.0	76
407	karakatta	-73.99865	40.72933	230 Thompson St	New York	10012	NY	['230 Thompson St', 'New York, NY 10012']	$$	4.0	176
408	Sushi By Boū - NoMad	-73.983454	40.746042	32 E 32nd St	New York	10016	NY	['32 E 32nd St', 'New York, NY 10016']	$$$	4.5	88
409	Yaya Tea Garden	-73.99496	40.7162999	51 Chrystie St	New York	10002	NY	['51 Chrystie St', 'New York, NY 10002']	$	4.0	475
410	Sushi You	-73.96874	40.75554	246 E 51st St	New York	10022	NY	['246 E 51st St', 'Ste 1', 'New York, NY 10022']	$$	4.0	265
411	Ki Sushi	-73.9734394269355	40.6784417729132	282 Flatbush Ave	Brooklyn	11217	NY	['282 Flatbush Ave', 'Brooklyn, NY 11217']	$$	4.5	149
412	Sasa Song	-73.78195	40.75786	201-07 Northern Blvd	Flushing	11361	NY	['201-07 Northern Blvd', 'Flushing, NY 11361']	$$	4.0	105
413	Oita Sushi	-73.959768	40.767249	1317A 2nd Ave 69th St	New York	10021	NY	['1317A 2nd Ave 69th St', 'New York, NY 10021']	$$	4.5	241
414	Sushi Daizen	-73.9538199	40.74445	47-38 Vernon Blvd	Long Island City	11101	NY	['47-38 Vernon Blvd', 'Long Island City, NY 11101']	$$$$	4.5	104
415	Chuko	-73.967455	40.680784	565 Vanderbilt Ave	Brooklyn	11238	NY	['565 Vanderbilt Ave', 'Brooklyn, NY 11238']	$$	4.0	1053
416	Tokyo House	-73.9040833	40.9056206	5648 Riverdale Ave	Bronx	10471	NY	['5648 Riverdale Ave', 'Bronx, NY 10471']	$$	4.5	76
417	Bamboo Ya	-73.860697	40.729853	97-11 Queens Blvd	Rego Park	11374	NY	['97-11 Queens Blvd', 'Rego Park, NY 11374']	$$	3.5	267
418	Naruto Ramen	-73.9698717	40.7968567	2634 Broadway	New York	10025	NY	['2634 Broadway', 'New York, NY 10025']	$$	4.0	239
419	Inaka Sushi	-74.030647277832	40.6252403259277	8318 3rd Ave	Brooklyn	11209	NY	['8318 3rd Ave', 'Brooklyn, NY 11209']	$$	4.0	187
420	Kappo Masa	-73.9635315	40.7746468	976 Madison Ave	New York	10075	NY	['976 Madison Ave', 'New York, NY 10075']	$$$$	3.5	59
421	Hayashi	-73.94938	40.590482	2901 Ocean Ave	Brooklyn	11235	NY	['2901 Ocean Ave', 'Brooklyn, NY 11235']	$$	4.0	165
422	Suzuki	-73.9827184029637	40.7582797854234	114 W 47th St	New York	10036	NY	['114 W 47th St', 'New York, NY 10036']	$$$$	3.5	96
423	Torigo Japanese Restaurant	-73.70372	40.72834	196 Jericho Tpke	Floral Park	11001	NY	['196 Jericho Tpke', 'Floral Park, NY 11001']	$$	4.5	328
424	Mr. Taka Ramen	-73.9918158929931	40.7034116683678	55 Water St	Brooklyn	11201	NY	['55 Water St', 'Brooklyn, NY 11201']		3.5	19
425	Umami Sushi	-74.00044	40.73571	50 Greenwich Ave	New York	10011	NY	['50 Greenwich Ave', 'New York, NY 10011']	$$	4.5	110
426	Wasabi Sushi & Bento	-74.0087553486228	40.7104944709691	200 Broadway	New York	10038	NY	['200 Broadway', 'Fulton Street Station', 'New York, NY 10038']	$$	4.0	122
427	Tasty Pot	-74.01165	40.63609	715 61st St	Brooklyn	11220	NY	['715 61st St', 'Brooklyn, NY 11220']	$$	3.5	23
428	Oramen	-73.9960282	40.7390256	579 6th Ave	New York	10011	NY	['579 6th Ave', 'New York, NY 10011']	$$	4.0	273
429	Saku	-74.0305929	40.7482982	936 Park Ave	Hoboken	07030	NJ	['936 Park Ave', 'Hoboken, NJ 07030']	$$	4.5	157
430	Nakahara Japanese Restaurant	-73.988058	40.861163	299 Broad Ave	Leonia	07605	NJ	['299 Broad Ave', 'Leonia, NJ 07605']	$$	4.0	118
431	SushiNao	-74.00159	40.74196	311 W 17th St	New York	10011	NY	['311 W 17th St', 'New York, NY 10011']		4.0	46
432	YUJI Ramen	-73.9487788	40.712527	150 Ainslie St	Brooklyn	11211	NY	['150 Ainslie St', 'Brooklyn, NY 11211']	$$	4.0	122
433	Nanatori Japanese Restaurant	-73.99282	40.694149	162 Montague St	Brooklyn	11201	NY	['162 Montague St', 'Brooklyn, NY 11201']	$$	3.5	205
434	Matsu Sushi	-73.955909	40.766304	411 E 70th St	New York	10021	NY	['411 E 70th St', 'New York, NY 10021']	$$	3.5	255
435	Pepper Lunch Broadway	-73.9833	40.76449	243 W 54th St	New York	10019	NY	['243 W 54th St', 'New York, NY 10019']	$$	4.0	78
436	BentOn Cafe	-73.9735173882912	40.7527802459225	156 E 45th St	New York	10017	NY	['156 E 45th St', 'New York, NY 10017']	$	4.0	153
437	Sushi ZAUO	-73.9946005	40.7443394	152 West 24th St	New York	10011	NY	['152 West 24th St', 'Fl 3rd', 'New York, NY 10011']		4.5	19
438	Ten Zen Asian Cuisine	-73.8553204	40.7241575	6703 Austin St	Forest Hills	11375	NY	['6703 Austin St', 'Forest Hills, NY 11375']		4.0	34
439	Curry-Ya	-73.95325	40.81712	1467 Amsterdam Ave	New York	10027	NY	['1467 Amsterdam Ave', 'New York, NY 10027']	$$	4.0	35
440	Fuyu Ramen	-73.918057	40.743478	4617 Queens Blvd	Sunnyside	11104	NY	['4617 Queens Blvd', 'Sunnyside, NY 11104']	$$	4.5	100
441	Koro Koro	-74.0462404903579	40.7212435019165	538 Jersey Ave	Jersey City	07302	NJ	['538 Jersey Ave', 'Jersey City, NJ 07302']	$	4.0	206
442	Mitoushi	-73.95181	40.58563	1714 Sheepshead Bay Rd	Brooklyn	11235	NY	['1714 Sheepshead Bay Rd', 'Brooklyn, NY 11235']	$$	3.5	273
443	Haru Sushi	-74.00843	40.705247	1 Wall St Ct	New York	10005	NY	['1 Wall St Ct', 'New York, NY 10005']	$$	3.0	382
444	Zen Yai Pho Noodle Bar	-73.960337	40.713897	208 Grand St	Brooklyn	11211	NY	['208 Grand St', 'Brooklyn, NY 11211']	$$	4.5	43
445	Ramen-Ya	-74.001681	40.732536	181 W 4th St	New York	10014	NY	['181 W 4th St', 'New York, NY 10014']	$$	4.0	950
446	Aji Sushi House	-73.9079513549805	40.7742004394531	3606 Ditmars Blvd	Astoria	11105	NY	['3606 Ditmars Blvd', 'Astoria, NY 11105']	$$	4.5	430
447	Pepper Lunch Chelsea	-73.9975	40.74187	154 7th Ave	New York	10011	NY	['154 7th Ave', 'New York, NY 10011']		4.5	22
448	Ramen Setagaya	-73.96115	40.7147999	280 Bedford Ave	Brooklyn	11249	NY	['280 Bedford Ave', 'Brooklyn, NY 11249']	$$	4.0	248
449	Mentoku	-73.98852	40.76352	744 9th Ave	New York	10019	NY	['744 9th Ave', 'New York, NY 10019']	$$	4.0	410
450	Okinawa Sushi & Grill	-74.037209	40.737606	400 Newark St	Hoboken	07030	NJ	['400 Newark St', 'Ste 8', 'Hoboken, NJ 07030']	$$	4.0	321
451	HYUN	-73.98444	40.7474	10 E 33rd St	New York	10016	NY	['10 E 33rd St', 'New York, NY 10016']		4.0	87
452	SHI	-73.957094	40.745979	4720 Center Blvd	Long Island City	11109	NY	['4720 Center Blvd', 'Long Island City, NY 11109']	$$	3.5	795
453	Kitakata Ramen Ban Nai - New York	-73.981202	40.778821	267 Amsterdam Ave	New York	10023	NY	['267 Amsterdam Ave', 'New York, NY 10023']	$$	4.0	46
454	ROLLN	-73.98736	40.74044	38 East 23rd St	New York	10010	NY	['38 East 23rd St', 'New York, NY 10010']	$	4.5	85
455	Gari Columbus	-73.97632	40.78112	370 Columbus Ave	New York	10024	NY	['370 Columbus Ave', 'New York, NY 10024']	$$$$	4.0	328
456	Soba Noodle Azuma	-73.97219	40.85172	246 Main St	Fort Lee	07024	NJ	['246 Main St', 'Fort Lee, NJ 07024']	$$	4.5	271
457	Miso Restaurant	-73.990852355957	40.7028045654297	40 Main St	Brooklyn	11201	NY	['40 Main St', 'Brooklyn, NY 11201']	$$	3.0	113
458	MI-NE Deli	-73.99723	40.73623	496 6th Ave	New York	10011	NY	['496 6th Ave', 'New York, NY 10011']		4.0	6
459	JJ's Fusion	-73.918243	40.762211	3705 31st Ave	Astoria	11103	NY	['3705 31st Ave', 'Astoria, NY 11103']	$$	4.0	441
460	Chikurin	-73.95484	40.61875	1777 Ocean Ave	Brooklyn	11230	NY	['1777 Ocean Ave', 'Brooklyn, NY 11230']	$$	3.5	207
461	Thai @ Lex	-73.956807	40.778142	1244 Lexington Ave	New York	10028	NY	['1244 Lexington Ave', 'New York, NY 10028']	$$	3.5	171
462	Shuko	-73.9914635674129	40.7334269431242	47 E 12th St	New York	10003	NY	['47 E 12th St', 'New York, NY 10003']	$$$$	4.0	274
463	Koko Ramen	-73.9642817210745	40.6410361919404	375 Marlborough Rd	Brooklyn	11226	NY	['375 Marlborough Rd', 'Brooklyn, NY 11226']	$$	4.0	137
464	The Japanese Pop-Up Restaurant	-73.8806020461249	40.8626682096216	2900 Southern Blvd	Bronx	10458	NY	['2900 Southern Blvd', 'Bronx, NY 10458']		5.0	1
465	Tenichi Ramen Cobble Hill	-73.98989	40.68779	116 Smith St	Brooklyn	11201	NY	['116 Smith St', 'Brooklyn, NY 11201']	$$	4.0	60
466	Taiki	-73.9837775425761	40.6845433545275	134 Nevins St	Brooklyn	11217	NY	['134 Nevins St', 'Brooklyn, NY 11217']	$$$	4.5	65
467	Ohana	-73.78896	40.85233	500 City Island Ave	Bronx	10464	NY	['500 City Island Ave', 'Bronx, NY 10464']	$$	3.5	135
468	52nd Sushi	-73.9116134643555	40.7445907592773	5221 Roosevelt Ave	Woodside	11377	NY	['5221 Roosevelt Ave', 'Woodside, NY 11377']	$$	4.0	115
469	Udon West	-73.989004	40.729424	11 St Marks Pl	New York	10003	NY	['11 St Marks Pl', 'New York, NY 10003']	$$	3.5	856
470	Sushi Zo	-73.9992218017578	40.7297821044922	88 W 3rd St	New York	10012	NY	['88 W 3rd St', 'New York, NY 10012']	$$$$	4.5	91
471	Sakura of Japan	-74.00854	40.70972	29 John St	New York	10038	NY	['29 John St', 'New York, NY 10038']	$	3.5	144
472	Za-Ya Ramen	-73.99968	40.6741699	545 Court St	Brooklyn	11231	NY	['545 Court St', 'Brooklyn, NY 11231']	$$	4.5	139
473	Sakura Japanese Cuisine	-73.9081999	40.77469	35-15 Ditmars Blvd	Astoria	11105	NY	['35-15 Ditmars Blvd', 'Astoria, NY 11105']	$$	4.0	192
474	Char Sue	-73.9879152551293	40.7196000924977	119 Essex St	New York	10002	NY	['119 Essex St', 'New York, NY 10002']	$$	4.5	174
475	HinoMaru Ramen	-73.9092001318932	40.774889916651	33-18 Ditmars Blvd	Astoria	11105	NY	['33-18 Ditmars Blvd', 'Astoria, NY 11105']	$$	4.0	846
476	Kumo Sushi II	-73.99908	40.67636	512 Court St	Brooklyn	11231	NY	['512 Court St', 'Brooklyn, NY 11231']	$$	3.5	77
477	Miyabi Sushi & Asian Cusine	-74.00037	40.73046	118 W 3rd St	New York	10012	NY	['118 W 3rd St', 'New York, NY 10012']	$$	4.0	371
478	Tokyo Ya	-74.00941	40.63888	5603 7th Ave	Sunset Park	11220	NY	['5603 7th Ave', 'Sunset Park, NY 11220']	$	3.5	79
479	Go!Go!Curry	-73.999026	40.7295	231 Thompson St	New York	10012	NY	['231 Thompson St', 'New York, NY 10012']	$$	4.0	246
480	Rice & Miso Everyday	-73.98778	40.70291	Dumbo Under The Archway	New York	11201	NY	['Dumbo Under The Archway', 'New York, NY 11201']		4.0	3
481	Oki Japanese	-73.9193266	40.7435273	4511 Queens Blvd	Sunnyside	11104	NY	['4511 Queens Blvd', 'Sunnyside, NY 11104']	$$	3.0	84
482	Totto Ramen - Midtown East	-73.9679722894107	40.7562184833974	248 E 52nd St	New York	10022	NY	['248 E 52nd St', 'New York, NY 10022']	$$	4.0	1109
483	Lucky Cat	-73.9681779883895	40.7570162692229	232 E 53rd St	New York	10022	NY	['232 E 53rd St', 'New York, NY 10022']	$$	3.5	318
484	Dai Hachi Sushi	-73.96539	40.75886	1074 2nd Ave	New York	10022	NY	['1074 2nd Ave', 'New York, NY 10022']	$$	4.0	188
485	Aya Sushi	-73.99207	40.75561	314 W 39th St	New York	10018	NY	['314 W 39th St', 'New York, NY 10018']	$$	4.0	307
486	Osaka	-73.99488	40.6848	272 Court St	Brooklyn	11231	NY	['272 Court St', 'Brooklyn, NY 11231']	$$	3.5	122
487	Tanoshi Bento	-73.95296	40.7676299	1372 York Ave	New York	10021	NY	['1372 York Ave', 'New York, NY 10021']	$$	4.0	66
488	Sugi sushi	-73.82025	40.8251599	3799 E Tremont Ave	Bronx	10465	NY	['3799 E Tremont Ave', 'Bronx, NY 10465']	$$	3.5	83
489	Sake II	-73.88473	40.85411	690 E 187th St	Bronx	10458	NY	['690 E 187th St', 'Bronx, NY 10458']	$$	3.0	61
490	Sushi D	-73.9713079	40.6896898	207 Dekalb Ave	Brooklyn	11205	NY	['207 Dekalb Ave', 'Brooklyn, NY 11205']	$$	3.5	127
491	The Lobster Club	-73.971868	40.758301	98 E 53rd St	New York	10022	NY	['98 E 53rd St', 'New York, NY 10022']	$$$$	4.0	86
492	Sushi by Boū Union Square	-73.98859	40.73467	118 E 15th St	New York	10003	NY	['118 E 15th St', 'New York, NY 10003']		4.0	27
493	Amano Sushi	-73.99293	40.71607	50 Eldridge St	New York	10002	NY	['50 Eldridge St', 'New York, NY 10002']	$$	4.0	52
494	Takumi Japanese Restaurant	-74.12172	40.40156	1375 Rte 35	Middletown	07748	NJ	['1375 Rte 35', 'Middletown, NJ 07748']		4.0	1
495	Tenho Ramen	-73.97728	40.74717	542 3rd Ave	New York	10016	NY	['542 3rd Ave', 'New York, NY 10016']	$$	4.0	64
496	Iso Japanese Cuisine	-73.8822173478851	40.9719145945984	1086 N Broadway	Yonkers	10701	NY	['1086 N Broadway', 'Ste 115', 'Yonkers, NY 10701']	$$	4.5	98
497	Sasabune	-73.95515	40.76846	401 E 73rd St	New York	10021	NY	['401 E 73rd St', 'New York, NY 10021']	$$$$	4.0	389
498	Menkui-Tei	-73.97706	40.76326	58 W 56th St	New York	10019	NY	['58 W 56th St', 'New York, NY 10019']	$$	3.5	1042
499	Gu Japanese Fusion Sushi & Bar	-73.97042	40.75743	155 E 52nd St	New York	10022	NY	['155 E 52nd St', 'New York, NY 10022']	$$	4.0	138
500	Oishi Bay	-73.978779	40.7418734	230 E 29th St	New York	10016	NY	['230 E 29th St', 'New York, NY 10016']	$$	4.0	173
501	Azusa of Japan	-73.97926	40.7546	3 E 44th St	New York	10017	NY	['3 E 44th St', 'New York, NY 10017']	$$	3.0	107
502	Flame	-73.90127	40.88279	5740 Broadway	Bronx	10463	NY	['5740 Broadway', 'Unit 5', 'Bronx, NY 10463']		4.5	65
503	Ichiba Ramen	-73.9919199	40.73473	125 University Pl	New York	10003	NY	['125 University Pl', 'New York, NY 10003']	$$	3.5	513
504	Mr. Taka Ramen	-73.98903	40.72128	170 Allen St	New York	10002	NY	['170 Allen St', 'New York, NY 10002']	$$	4.0	440
505	SSAM	-73.991274	40.68594	170 Smith St	Brooklyn	11201	NY	['170 Smith St', 'Brooklyn, NY 11201']	$$	3.5	391
506	Pinwheel Garden Dumpling & Noodle Bar	-74.06102	40.71039	318 Communipaw Ave	Jersey City	07304	NJ	['318 Communipaw Ave', 'Jersey City, NJ 07304']	$$	4.5	162
507	Edo Asian Fusion	-73.9616475521669	40.606292381664	2087 Coney Island Ave	Brooklyn	11223	NY	['2087 Coney Island Ave', 'Brooklyn, NY 11223']	$$	4.0	90
508	212 Hisae's	-73.9887888	40.7296175	212 E 9th St	New York	10003	NY	['212 E 9th St', 'New York, NY 10003']	$$	4.0	293
509	Palace of Japan	-73.91	40.88612	3505 Johnson Ave	Bronx	10463	NY	['3505 Johnson Ave', 'Bronx, NY 10463']	$$	3.5	178
510	Kaede Japanese Restaurant	-74.007439	40.714458	90 Chambers St	New York	10007	NY	['90 Chambers St', 'New York, NY 10007']	$$	3.5	186
511	Naruto Ramen	-73.9525	40.78117	1596 3rd Ave	New York	10128	NY	['1596 3rd Ave', 'New York, NY 10128']	$$	3.5	913
512	Sayori Japanese Restaurant	-74.13663	40.62422	1440 Forest Ave	Staten Island	10302	NY	['1440 Forest Ave', 'Staten Island, NY 10302']	$$	4.0	45
513	Sakura of Japan	-73.9893	40.74725	65 West 30th S	New York	10001	NY	['65 West 30th S', 'New York, NY 10001']		4.0	11
514	DokoDemo	-73.978859	40.687782	590 Fulton St	Brooklyn	11217	NY	['590 Fulton St', 'Brooklyn, NY 11217']		2.5	2
515	Fugu Sushi	-73.983628	40.612165	6804 Bay Pkwy	Brooklyn	11204	NY	['6804 Bay Pkwy', 'Brooklyn, NY 11204']	$$	3.5	145
516	Kuruma Zushi	-73.97768	40.75653	7 E 47th St	New York	10017	NY	['7 E 47th St', 'Fl 2', 'New York, NY 10017']	$$$$	4.0	224
517	Flame Hibachi	-73.98097	40.74152	381 3rd Ave	New York	10016	NY	['381 3rd Ave', '2FL', 'New York, NY 10016']	$$	4.0	123
518	Koku Ramen	-73.9861784	40.7472532	2 W 32nd St	New York	10001	NY	['2 W 32nd St', 'New York, NY 10001']	$$	4.0	324
519	Kajitsu	-73.9777215	40.7498614	125 E 39th St	New York	10016	NY	['125 E 39th St', 'New York, NY 10016']	$$$$	4.0	230
520	Saketumi Asian Bistro	-73.994769	40.694698	118 Montague St	Brooklyn	11201	NY	['118 Montague St', 'Brooklyn, NY 11201']	$$	4.0	130
521	Simple NYC - Downtown Brooklyn	-73.98823	40.68842	311 Atlantic Ave	Brooklyn	11201	NY	['311 Atlantic Ave', 'Brooklyn, NY 11201']	$$	5.0	77
522	Barn Joo	-73.99069	40.73684	35 Union Sq W	New York	10003	NY	['35 Union Sq W', 'New York, NY 10003']	$$	4.0	1561
523	Haru Sushi	-73.9874100349182	40.7574225387188	229 West 43rd St	New York	10036	NY	['229 West 43rd St', 'Unit 221', 'New York, NY 10036']	$$	3.5	738
524	Aoyu Sushi	-73.9096963405609	40.8861634640195	3532 A Johnson Ave	Bronx	10463	NY	['3532 A Johnson Ave', 'Bronx, NY 10463']	$$	4.5	230
525	Ichigo Sushi Restaurant	-74.0274641166856	40.6323220711413	7308 3rd Ave	Brooklyn	11209	NY	['7308 3rd Ave', 'Brooklyn, NY 11209']	$$	4.0	83
526	Kome Waza	-73.95765	40.76585	1275 1st Ave	New York	10065	NY	['1275 1st Ave', 'New York, NY 10065']	$$	4.0	96
527	The Jin	-73.98874	40.76857	856 10th Ave	New York	10019	NY	['856 10th Ave', 'New York, NY 10019']	$$	4.5	197
528	Buntopia	-73.93398	40.69598	994 Broadway	Brooklyn	11221	NY	['994 Broadway', 'Brooklyn, NY 11221']	$$	4.5	245
529	Rabbit House	-73.98955	40.71626	41 Essex St	New York	10002	NY	['41 Essex St', 'New York, NY 10002']		4.0	12
530	Akiyama Japanese Restaurant	-73.8358705	40.7861273	132-16 14th Ave	College Point	11356	NY	['132-16 14th Ave', 'College Point, NY 11356']	$$	3.5	82
531	Fushimi Bay Ridge	-74.03101	40.61727	9316 4th Ave	Brooklyn	11209	NY	['9316 4th Ave', 'Brooklyn, NY 11209']	$$	3.5	365
532	Nippon	-73.97042	40.75743	155 E 52nd St	New York	10022	NY	['155 E 52nd St', 'New York, NY 10022']	$$$	3.5	162
533	Takara Sushi	-73.813417	40.789234	150-11 14th Ave	Whitestone	11357	NY	['150-11 14th Ave', 'Whitestone, NY 11357']	$$	4.0	205
534	Resobox  East Village	-73.98779	40.72482	91 E 3rd St	New York	10003	NY	['91 E 3rd St', 'New York, NY 10003']	$	5.0	4
535	19 @ Juku - Omakase	-73.9995299	40.7146	32 Mulberry St	New York	10013	NY	['32 Mulberry St', 'New York, NY 10013']		4.5	34
536	Nora Thai	-73.95625	40.71864	176 N 9th St	Brooklyn	11211	NY	['176 N 9th St', 'Brooklyn, NY 11211']	$$	4.0	45
537	Ten-Ichi Ramen	-73.983059	40.665432	382 7th Ave	Park Slope	11215	NY	['382 7th Ave', 'Park Slope, NY 11215']	$$	4.0	178
538	Inase Restaurant	-73.950729	40.77452	1586 1st Ave	New York	10028	NY	['1586 1st Ave', 'New York, NY 10028']	$$$	4.0	139
539	Kobeyaki	-73.985985	40.753931	110 W 40th St	New York	10018	NY	['110 W 40th St', 'New York, NY 10018']	$$	3.5	299
540	Koto Sushi	-73.974163	40.680029	263 Flatbush Ave	Brooklyn	11217	NY	['263 Flatbush Ave', 'Brooklyn, NY 11217']	$$	4.0	153
541	Shogun Hibachi	-73.8374032882996	40.7181533187701	111-16 Queens Blvd	Forest Hills	11375	NY	['111-16 Queens Blvd', 'Forest Hills, NY 11375']	$$	4.0	134
542	Itaewon	-73.9867554408843	40.7475125111924	28 W 32nd St	New York	10001	NY	['28 W 32nd St', 'Fl 2', 'New York, NY 10001']	$$	4.5	93
543	SHOJI at 69 Leonard St	-74.00538	40.71772	69 Leonard St	New York	10013	NY	['69 Leonard St', 'New York, NY 10013']	$$$$	4.0	48
544	Mizu Sushi	-73.9618969	40.7133185	311 Bedford Ave	Brooklyn	11211	NY	['311 Bedford Ave', 'Brooklyn, NY 11211']	$$	3.5	169
545	Tamashii Blue	-73.9538	40.74452	47-36 Vernon Blvd	Long Island City	11101	NY	['47-36 Vernon Blvd', 'Long Island City, NY 11101']	$$	4.0	248
546	Kyoto Sushi	-73.9470219435913	40.7250777468913	161 Nassau Ave	Brooklyn	11222	NY	['161 Nassau Ave', 'Brooklyn, NY 11222']	$$	4.0	161
547	Ushiwakamaru	-74.0009234316419	40.7461547329618	362 W 23rd St	New York	10011	NY	['362 W 23rd St', 'New York, NY 10011']	$$$$	4.0	164
548	Sushi Seki	-73.960536	40.761918	1143 1st Ave	New York	10065	NY	['1143 1st Ave', 'New York, NY 10065']	$$$	4.0	489
549	Yaya Tea Garden	-73.9962768554688	40.7192268371582	206 Grand St	New York	10013	NY	['206 Grand St', 'New York, NY 10013']	$	4.0	242
