	name	Longitude	Latitude	address1	city	zip_code	state	display_address	price	rating	review_count
860	Yaso Noodle Bar	-73.994044	40.730208	289 Mercer St	New York	10003	NY	['289 Mercer St', 'New York, NY 10003']		4.0	29
861	Malaysia Grill	-73.96775	40.79948	224 W 104th St	New York	10024	NY	['224 W 104th St', 'New York, NY 10024']	$$	4.0	279
862	Fu Xing Chinese Resturant	-73.87492	40.83135	1270 Morrison Ave	Bronx	10472	NY	['1270 Morrison Ave', 'Bronx, NY 10472']	$$	4.0	5
863	New Wong Rest	-73.9931488	40.7135887	103 E Broadway	New York	10002	NY	['103 E Broadway', 'New York, NY 10002']	$	3.5	41
864	Lisa's Dumplings	-73.9824067136363	40.7689469190942	57th St & 8th Ave	New York	10019	NY	['57th St & 8th Ave', 'New York, NY 10019']		4.0	28
865	Shun Lee Palace	-73.96907	40.75945	155 E 55th St	New York	10022	NY	['155 E 55th St', 'New York, NY 10022']	$$$	3.0	300
866	Grand Wok	-73.93171	40.60935	3510 Ave S	Brooklyn	11234	NY	['3510 Ave S', 'Brooklyn, NY 11234']	$	3.5	14
867	Great China Restaurant	-73.95344	40.81696	1461 Amsterdam Ave	New York	10027	NY	['1461 Amsterdam Ave', 'New York, NY 10027']	$	5.0	3
868	Hang Shing Kitchen	-73.8485997417336	40.7102074072038	104-09 Metropolitan Ave	Forest Hills	11375	NY	['104-09 Metropolitan Ave', 'Forest Hills, NY 11375']	$	4.0	26
869	China Star	-73.88366	40.64664	1370 Pennsylvania Ave	Brooklyn	11239	NY	['1370 Pennsylvania Ave', 'Brooklyn, NY 11239']	$	1.5	15
870	Jimmy's House	-73.98256	40.74016	162 E 25th St	New York	10010	NY	['162 E 25th St', 'New York, NY 10010']	$	3.5	121
871	Halal Kitchen	-73.9408185787398	40.7930498507672	2135 2nd Ave	New York	10029	NY	['2135 2nd Ave', 'New York, NY 10029']	$	3.5	15
872	Mr. Fulton	-73.9498954584064	40.6802691945888	1274 Fulton St	Brooklyn	11216	NY	['1274 Fulton St', 'Brooklyn, NY 11216']		4.5	3
873	Ping's Seafood	-73.998636	40.714442	22 Mott St	New York	10013	NY	['22 Mott St', 'New York, NY 10013']	$$	3.5	652
874	Golden City Restaurant	-73.88884	40.85387	2324 Arthur Ave	Bronx	10458	NY	['2324 Arthur Ave', 'Bronx, NY 10458']	$	3.0	16
875	Beijing Dumpling House	-73.8091804	40.7043147	88-38 Sutphin Blvd	Jamaica	11435	NY	['88-38 Sutphin Blvd', 'Jamaica, NY 11435']	$	4.5	269
876	Zou's Restaurant	-73.930656	40.670791	233 Utica Ave	Crown Heights	11213	NY	['233 Utica Ave', 'Crown Heights, NY 11213']		4.5	2
877	China Star	-73.80267	40.71423	8436 164th St	Jamaica	11432	NY	['8436 164th St', 'Jamaica, NY 11432']	$	3.5	16
878	La Caridad 78	-73.9807337	40.7832592	2197 Broadway	New York	10024	NY	['2197 Broadway', 'New York, NY 10024']	$$	3.5	244
879	Empire Restaurant	-73.90673	40.690147	617 Wilson Ave	Brooklyn	11207	NY	['617 Wilson Ave', 'Brooklyn, NY 11207']	$	2.5	25
880	Beijing Chinese	-73.9861382	40.733059	223 E 14th St	New York	10003	NY	['223 E 14th St', 'New York, NY 10003']	$	3.0	20
881	So Pho 88	-73.9619940842959	40.7136312934058	314 Bedford Ave	Brooklyn	11211	NY	['314 Bedford Ave', 'Brooklyn, NY 11211']		4.0	16
882	Wah-Sing Restaurant	-73.91064	40.67787	143 Rockaway Ave	Brooklyn	11233	NY	['143 Rockaway Ave', 'Brooklyn, NY 11233']		4.0	2
883	Jing Fong Restaurant	-73.9971831076206	40.7159552385198	20 Elizabeth St	New York	10013	NY	['20 Elizabeth St', 'New York, NY 10013']	$$	3.5	2305
884	Tasty House	-73.974708	40.597064	253 Avenue U	Brooklyn	11223	NY	['253 Avenue U', 'Brooklyn, NY 11223']	$	4.0	9
885	Golden Unicorn	-73.997163364418	40.7136770496642	18 E Broadway	New York	10002	NY	['18 E Broadway', 'New York, NY 10002']	$$	3.5	1741
886	China House Restaurant	-73.8407242	40.6902426	10408 Atlantic Ave	Ozone Park	11416	NY	['10408 Atlantic Ave', 'Ozone Park, NY 11416']	$	4.0	15
887	Hung Sang	-74.0285907	40.7729837	3404 Bergenline Ave	Union City	07087	NJ	['3404 Bergenline Ave', 'Union City, NJ 07087']	$	3.5	14
888	Mr Wonton Chinese Restaurant	-73.942103	40.747068	2604 Jackson Ave	Long Island City	11101	NY	['2604 Jackson Ave', 'Long Island City, NY 11101']	$	2.0	44
889	Yummy Chinese Restaurant	-73.9055549	40.7004412	1717 Cornelia St	Ridgewood	11385	NY	['1717 Cornelia St', 'Ridgewood, NY 11385']		3.0	11
890	Peking Garden	-73.9592896	40.8149986	3163 Broadway	New York	10027	NY	['3163 Broadway', 'New York, NY 10027']	$	3.5	32
891	Famous Sichuan	-73.99758	40.71487	10 Pell St	New York	10013	NY	['10 Pell St', 'New York, NY 10013']	$$	3.5	392
892	Jing Fong	-73.9789128775797	40.7827096147799	380 Amsterdam Ave	New York	10024	NY	['380 Amsterdam Ave', 'New York, NY 10024']	$$	3.0	189
893	Nb Wing Wong	-73.99672	40.71554	42 Bowery	New York	10013	NY	['42 Bowery', 'New York, NY 10013']		4.0	16
894	Empire Corner II	-73.9463817825413	40.800489	1415 5th Ave	New York	10029	NY	['1415 5th Ave', 'New York, NY 10029']	$	2.5	19
895	OBAO	-73.991332	40.7606544	647 9th Ave	New York	10036	NY	['647 9th Ave', 'New York, NY 10036']	$$	4.0	2444
896	Food King	-73.99401	40.71173	56 Market St	New York	10002	NY	['56 Market St', 'New York, NY 10002']	$	4.0	15
897	Wu & Nussbaum	-73.9657058939338	40.8061199195632	2897 Broadway	New York	10025	NY	['2897 Broadway', 'New York, NY 10025']	$$	3.5	31
898	Good Year Chinese Cuisine	-74.04701	40.74883	416 Central Ave	Jersey City	07307	NJ	['416 Central Ave', 'Jersey City, NJ 07307']	$	3.5	99
899	Dumpling D’Or	-73.9393073	40.7509344	25-15 Queens Plz N	Long Island City	11101	NY	['25-15 Queens Plz N', 'Fl 2', 'Long Island City, NY 11101']		3.5	40
900	Hong Cheong Kitchen	-73.949928	40.812366	2393 Frederick Douglass B	New York	10027	NY	['2393 Frederick Douglass B', 'New York, NY 10027']		5.0	2
901	Great Wall Chinese Food	-73.9384686	40.8508169	800 W 181st St	New York	10033	NY	['800 W 181st St', 'New York, NY 10033']	$	3.0	42
902	Tamra Teahouse	-73.932873	40.675003	1524 Bergen St	Brooklyn	11213	NY	['1524 Bergen St', 'Brooklyn, NY 11213']	$$	4.5	96
903	King House	-73.85612	40.75122	10870 Roosevelt Ave	Corona	11368	NY	['10870 Roosevelt Ave', 'Corona, NY 11368']	$	3.0	3
904	Red Star	-73.9381714	40.8224602	2529 Adam Clayton Powell	New York	10039	NY	['2529 Adam Clayton Powell', 'New York, NY 10039']	$	2.5	16
905	Tofubox	-73.9468	40.71125	632 Grand St	Brooklyn	11211	NY	['632 Grand St', 'Brooklyn, NY 11211']		5.0	74
906	The New People Kitchen	-73.94111	40.68016	1505 Fulton St	Brooklyn	11216	NY	['1505 Fulton St', 'Brooklyn, NY 11216']	$	3.5	17
907	Beijing Chinese & Japanese Food	-73.9090576171875	40.7071113586426	551 Woodward Ave	Ridgewood	11385	NY	['551 Woodward Ave', 'Ridgewood, NY 11385']		3.5	25
908	China One	-73.873277	40.878592	334 E Gun Hill Rd	Bronx	10467	NY	['334 E Gun Hill Rd', 'Bronx, NY 10467']		4.0	4
909	Chinese Fast Wok - Eat In & Take Out	-73.995704	40.744525	230 7th Ave	New York	10011	NY	['230 7th Ave', 'New York, NY 10011']	$	2.5	64
910	Ugly Kitchen	-73.9862178981476	40.7266856651479	103 1st Ave	New York	10003	NY	['103 1st Ave', 'New York, NY 10003']	$$	4.0	610
911	Quality Chef Chinese Restaurant	-73.824882	40.829662	3573 E Tremont Ave	Bronx	10465	NY	['3573 E Tremont Ave', 'Bronx, NY 10465']	$	2.5	13
912	Ozi Dumplings	-73.933159	40.70381	19 Bogart St	Brooklyn	11206	NY	['19 Bogart St', 'Brooklyn, NY 11206']	$$	4.0	124
913	Empire Garden	-73.9621864229434	40.7985736262374	911 Columbus Ave	New York	10025	NY	['911 Columbus Ave', 'New York, NY 10025']	$	2.0	33
914	Mr Chan's Restaurant	-73.92576	40.65232	5422 Church Ave	Brooklyn	11203	NY	['5422 Church Ave', 'Brooklyn, NY 11203']		4.0	1
915	New Sunny Wok Chinese Restaurant	-74.04298	40.75914	810 Summit Ave	Union City	07087	NJ	['810 Summit Ave', 'Union City, NJ 07087']	$	3.5	8
916	New Natural Chinese Restaurant	-73.9303283691406	40.6702613830566	1448 Saint Johns Pl	Brooklyn	11213	NY	['1448 Saint Johns Pl', 'Brooklyn, NY 11213']		4.0	1
917	Cha Chan Tang 茶餐廳	-73.99896	40.7153	45 Mott St	New York	10013	NY	['45 Mott St', 'New York, NY 10013']	$	3.0	1016
918	New Peking Restaurant	-73.96057	40.66123	1137 Washington Ave	Brooklyn	11225	NY	['1137 Washington Ave', 'Brooklyn, NY 11225']	$	3.0	22
919	Peking Kitchen	-73.96012	40.68874	344 Classon Ave	Brooklyn	11238	NY	['344 Classon Ave', 'Brooklyn, NY 11238']	$	3.0	9
920	Bo Ky Restaurant	-73.99867	40.71579	80 Bayard St	New York	10013	NY	['80 Bayard St', 'New York, NY 10013']	$	3.5	721
921	Mei Mei Restaurant	-73.8916917516366	40.8699376483647	2833 Grand Concourse	Bronx	10468	NY	['2833 Grand Concourse', 'Bronx, NY 10468']	$	3.5	49
922	Golden Harbor	-73.8738655	40.7221665	8216 63rd Ave	Middle Village	11379	NY	['8216 63rd Ave', 'Middle Village, NY 11379']	$$	3.0	38
923	Donburiya	-73.98326	40.76528	253 W 55th St	New York	10019	NY	['253 W 55th St', 'New York, NY 10019']	$$	4.0	320
924	Long River	-74.01701	40.63888	6104 5th Ave	Brooklyn	11220	NY	['6104 5th Ave', 'Brooklyn, NY 11220']	$	4.0	9
925	Hometown Hotpot & BBQ	-73.99689	40.71931	194 Grand St	New York	10013	NY	['194 Grand St', 'New York, NY 10013']	$$	4.0	1178
926	Island Garden Chinese Restaurant	-74.063476	40.610015	1372 Bay St	Staten Island	10305	NY	['1372 Bay St', 'Staten Island, NY 10305']	$	3.0	15
927	Mon Hing Chinese Kitchen	-73.93987	40.66285	497 Albany Ave	Brooklyn	11203	NY	['497 Albany Ave', 'Brooklyn, NY 11203']		3.0	1
928	Veggie Lin Garden	-73.9124395	40.7557407	4814 Broadway	Astoria	11103	NY	['4814 Broadway', 'Astoria, NY 11103']		4.0	4
929	Charm Kao	-73.9863216751898	40.6892229764259	193 Schermerhorn St	Brooklyn	11201	NY	['193 Schermerhorn St', 'Brooklyn, NY 11201']	$$	4.0	46
930	China Wok	-73.91841	40.6155	5813 Avenue T	Brooklyn	11234	NY	['5813 Avenue T', 'Brooklyn, NY 11234']	$	3.5	7
931	Golden Rich	-73.99786	40.64651	4001 8th Ave	Brooklyn	11232	NY	['4001 8th Ave', 'Brooklyn, NY 11232']	$$	4.0	90
932	China Sea	-73.92718	40.86477	200 Dyckman St	Manhattan	10040	NY	['200 Dyckman St', 'Manhattan, NY 10040']	$	2.5	16
933	Mama’s Kitchen 老地方	-73.8827377181548	40.7415872384194	82-02 45th Ave	Elmhurst	11373	NY	['82-02 45th Ave', 'Elmhurst, NY 11373']		4.5	6
934	First Wok	-74.04002	40.7727099	2608 Paterson Plank Rd	North Bergen	07047	NJ	['2608 Paterson Plank Rd', 'North Bergen, NJ 07047']	$	3.0	34
935	Ocean Restaurant	-73.94356	40.81086	393 Malcolm X Blvd	New York	10027	NY	['393 Malcolm X Blvd', 'New York, NY 10027']	$$	2.5	18
936	Emperor House	-74.11467	40.62925	767 Forest Ave	Staten Island	10310	NY	['767 Forest Ave', 'Staten Island, NY 10310']	$$$	4.0	19
937	BoCaphe	-73.997557	40.722046	222 Lafayette St	New York	10012	NY	['222 Lafayette St', 'New York, NY 10012']	$$	4.0	1367
938	Grace Chinese Food II	-73.94286	40.70615	136 Graham Ave	Brooklyn	11206	NY	['136 Graham Ave', 'Brooklyn, NY 11206']	$	3.5	16
939	China City	-73.94664	40.69579	903 Myrtle Ave	Brooklyn	11206	NY	['903 Myrtle Ave', 'Brooklyn, NY 11206']	$	2.5	21
940	Asia Harbor	-73.9763473	40.643948	402 Church Ave	Kensington	11218	NY	['402 Church Ave', 'Kensington, NY 11218']	$$	4.0	82
941	China Pavilion	-73.84374	40.8563	2102 Eastchester Rd	Bronx	10461	NY	['2102 Eastchester Rd', 'Bronx, NY 10461']	$	4.0	30
942	Mr Kam Restaurant	-73.9158039693715	40.6194783302756	6342 Veterans Ave	Brooklyn	11234	NY	['6342 Veterans Ave', 'Brooklyn, NY 11234']	$	3.0	23
943	New Grand China Kitchen	-73.893997	40.72645	6942 Grand Ave	Maspeth	11378	NY	['6942 Grand Ave', 'Maspeth, NY 11378']	$	3.5	8
944	Taste Kitchen	-73.99342	40.75374	316 W 36th St	New York	10018	NY	['316 W 36th St', 'New York, NY 10018']	$$	3.5	41
945	Number One Great Wall	-73.9066217	40.6680863	446 Mother Gaston Blvd	Brooklyn	11212	NY	['446 Mother Gaston Blvd', 'Brooklyn, NY 11212']	$	3.0	6
946	Number 1 Chinese Restaurant	-73.87842	40.87305	301 E 204th St	Bronx	10467	NY	['301 E 204th St', 'Bronx, NY 10467']	$	4.0	7
947	Super Kew Garden	-73.832256	40.7157	11649 Queens Blvd	Forest Hills	11375	NY	['11649 Queens Blvd', 'Forest Hills, NY 11375']	$	3.5	48
948	Nora Thai	-73.95625	40.71864	176 N 9th St	Brooklyn	11211	NY	['176 N 9th St', 'Brooklyn, NY 11211']	$$	4.0	43
949	New Golden Chopstick Chinese Restaurant	-74.01049	40.70404	77 Pearl St	New York	10004	NY	['77 Pearl St', 'New York, NY 10004']	$	3.0	36
950	China Wang	-73.910505	40.874602	109 W 225th St	Bronx	10463	NY	['109 W 225th St', 'Bronx, NY 10463']	$$	3.5	10
951	Hing Hung Kitchen	-73.94981	40.67583	619 Nostrand Ave	Brooklyn	11216	NY	['619 Nostrand Ave', 'Brooklyn, NY 11216']	$	3.0	11
952	China Fun	-74.0930023	40.7111223	226 W Side Ave	Jersey City	07305	NJ	['226 W Side Ave', 'Jersey City, NJ 07305']	$	3.0	10
953	Golden Palace	-74.006646797061	40.6099450232105	1619 86th St	Brooklyn	11214	NY	['1619 86th St', 'Brooklyn, NY 11214']	$$	3.0	72
954	Good Taste Chinese Restaurant	-73.9033050537109	40.8118019104004	863 E 149th St	Bronx	10455	NY	['863 E 149th St', 'Bronx, NY 10455']		2.5	3
955	Hudson Hutong	-74.018361574	40.7082510651	21 South End Ave	New York	10280	NY	['21 South End Ave', 'New York, NY 10280']		5.0	1
956	Happy Garden Chinese Restaurant	-73.9430299	40.70529	103 Graham Ave	Brooklyn	11206	NY	['103 Graham Ave', 'Brooklyn, NY 11206']	$	3.0	8
957	99 Favor Taste	-74.114185	40.572994	201 New Dorp Ln	Staten Island	10306	NY	['201 New Dorp Ln', 'Staten Island, NY 10306']	$$	4.5	37
958	Tung Tung Restaurant	-73.99075	40.61893	6512 18th Ave	Brooklyn	11204	NY	['6512 18th Ave', 'Brooklyn, NY 11204']		3.0	32
959	Long Hing Kitchen	-73.836169	40.682126	10422 Liberty Ave	Ozone Park	11417	NY	['10422 Liberty Ave', 'Ozone Park, NY 11417']	$	3.0	14
960	White Bear	-73.83163	40.758783	135-02 Roosevelt Ave	Flushing	11354	NY	['135-02 Roosevelt Ave', 'Ste 5', 'Flushing, NY 11354']	$	4.0	928
961	Foliage Garden	-74.00865	40.7858	6014 Park Ave	West New York	07093	NJ	['6014 Park Ave', 'West New York, NJ 07093']	$	3.5	50
962	New King's Wok	-74.006386	40.604237	1761 Bath Ave	Brooklyn	11214	NY	['1761 Bath Ave', 'Brooklyn, NY 11214']	$	5.0	5
963	Jin Guang House	-73.93091	40.69361	1086 Dekalb Ave	Brooklyn	11221	NY	['1086 Dekalb Ave', 'Brooklyn, NY 11221']	$	3.5	12
964	Sweet Yummy House	-73.87938	40.74095	83-13 Broadway	Elmhurst	11373	NY	['83-13 Broadway', 'Elmhurst, NY 11373']	$$	3.5	70
965	Hong Kong Kei One	-74.1503651	40.5376089	4207 Hylan Blvd	Staten Island	10308	NY	['4207 Hylan Blvd', 'Staten Island, NY 10308']	$	4.5	59
966	New King Garden	-74.0102157744411	40.6179021577721	7901 13th Ave	Brooklyn	11228	NY	['7901 13th Ave', 'Brooklyn, NY 11228']	$$	4.0	12
967	7 Days Restaurant	-74.075980490841	40.6339041085454	364 Bay St	Staten Island	10301	NY	['364 Bay St', 'Ste D', 'Staten Island, NY 10301']	$	3.0	18
968	Deluxe Green Bo	-73.9981645926656	40.715540215765	66 Bayard St	New York	10013	NY	['66 Bayard St', 'New York, NY 10013']	$	3.5	617
969	Brothers Restaurant	-73.91692	40.82868	993 Morris Ave	Bronx	10456	NY	['993 Morris Ave', 'Bronx, NY 10456']		4.0	2
970	624 Kam Hai Chinese	-73.97378	40.64753	624 Caton Ave	Brooklyn	11218	NY	['624 Caton Ave', 'Brooklyn, NY 11218']	$	2.5	46
971	Lili Chinese Restaurants	-73.88375	40.73313	8306 Grand Ave	Elmhurst	11373	NY	['8306 Grand Ave', 'Elmhurst, NY 11373']	$	3.0	12
972	Shanghai Zhen Gong Fu 上海真功夫	-73.87735	40.73599	86-16 Queens Blvd	Elmhurst	11373	NY	['86-16 Queens Blvd', 'Elmhurst, NY 11373']	$$	4.0	132
973	Six Happiness	-73.97408	40.7475499	711 2nd Ave	New York	10016	NY	['711 2nd Ave', 'New York, NY 10016']	$	2.5	113
974	Golden Panda	-73.8903538239955	40.678014390681	2824 Fulton St	Cypress Hills	11207	NY	['2824 Fulton St', 'Cypress Hills, NY 11207']	$	3.0	2
975	King's Wok Kitchen	-73.9362669759561	40.6702712127592	261 Troy Ave	Brooklyn	11213	NY	['261 Troy Ave', 'Brooklyn, NY 11213']	$$	4.5	3
976	Linda Asian Kitchen	-73.940589	40.692363	882 Dekalb Ave	Brooklyn	11221	NY	['882 Dekalb Ave', 'Brooklyn, NY 11221']		3.0	23
977	Wah Yoan Chinese Kitchen	-73.82717	40.83134	3486 E Tremont Ave	Bronx	10465	NY	['3486 E Tremont Ave', 'Bronx, NY 10465']	$	4.5	8
978	Chopsticks	-73.8256182	40.6857552	11716 Liberty Ave	South Richmond Hill	11419	NY	['11716 Liberty Ave', 'South Richmond Hill, NY 11419']	$$	3.5	57
979	China Experience	-73.9367712289095	40.6685301661491	302 Troy Ave	Brooklyn	11213	NY	['302 Troy Ave', 'Brooklyn, NY 11213']		5.0	1
980	Hungry?	-73.952406	40.7253533	77 Norman Ave	Brooklyn	11222	NY	['77 Norman Ave', 'Store 1', 'Brooklyn, NY 11222']	$$	4.0	106
981	Lee Panda	-73.90103	40.71531	60-63 Fresh Pond Rd	Maspeth	11378	NY	['60-63 Fresh Pond Rd', 'Maspeth, NY 11378']		2.5	6
982	New Ruan's Restaurant	-73.999018	40.605279	1955 86th St	Brooklyn	11214	NY	['1955 86th St', 'Brooklyn, NY 11214']	$$	3.5	103
983	Chengdu1	-74.039612951068	40.7323552298113	166 15th St	Jersey City	07310	NJ	['166 15th St', 'Jersey City, NJ 07310']	$$	3.5	78
984	China Xing Restaurant	-73.994064	40.640064	4419 New Utrecht Ave	Brooklyn	11219	NY	['4419 New Utrecht Ave', 'Brooklyn, NY 11219']	$	3.5	3
985	West Place	-73.957693	40.8116735	1288 Amsterdam Ave	New York	10027	NY	['1288 Amsterdam Ave', 'New York, NY 10027']	$	3.0	56
986	Lin's Gourmet	-73.965187	40.759891	1097 2nd Ave	New York	10022	NY	['1097 2nd Ave', 'New York, NY 10022']	$	3.5	62
987	New Yoan Fong Chinese Su	-74.091621	40.69844	6 Rose Ave	Jersey City	07305	NJ	['6 Rose Ave', 'Ste A', 'Jersey City, NJ 07305']	$	4.5	5
988	Hot Spot Nabe	-73.9946	40.61515	7204 18th Ave	Brooklyn	11204	NY	['7204 18th Ave', 'Brooklyn, NY 11204']	$$$	3.5	88
989	Number One Chinese Restaurant	-74.00513	40.78975	6514 Park Ave	West New York	07093	NJ	['6514 Park Ave', 'West New York, NJ 07093']	$	4.0	18
990	Guh Song Chinese Restaurant	-73.76903	40.75899	45-46 Bell Blvd	Bayside	11361	NY	['45-46 Bell Blvd', 'Bayside, NY 11361']	$$	4.0	176
991	Red Sun Chinese Restaurant	-73.9898376	40.6130486	7108 20th Ave	Bensonhurst	11204	NY	['7108 20th Ave', 'Bensonhurst, NY 11204']		4.5	6
992	Liuyishou Hotpot	-73.8276729	40.7607682	136-76 39th Ave	Flushing	11354	NY	['136-76 39th Ave', 'Flushing, NY 11354']		4.0	203
993	iRestaurant	-74.00953	40.63572	5922 8th Ave	Brooklyn	11220	NY	['5922 8th Ave', 'Brooklyn, NY 11220']		5.0	2
994	Hua Ji Pork Chop Fast Food	-73.99307	40.71481	7 Allen St	New York	10002	NY	['7 Allen St', 'New York, NY 10002']	$	4.0	73
995	The Market	-73.9604237030468	40.6887759766071	372 Lafayette Ave	Clinton Hill	11238	NY	['372 Lafayette Ave', 'Clinton Hill, NY 11238']	$$	4.0	133
996	King's Chef Chinese Restaurant	-73.809207604069	40.7876885412263	15327 Cross Island Pkwy	Whitestone	11357	NY	['15327 Cross Island Pkwy', 'Whitestone, NY 11357']	$$	3.5	44
997	Dragon Yuan	-73.92282	40.8168999	526 Morris Ave	Bronx	10451	NY	['526 Morris Ave', 'Bronx, NY 10451']		2.5	2
998	Golden Palace Chinese Restaurant	-73.84817	40.82097	682 Castle Hill Ave	Bronx	10473	NY	['682 Castle Hill Ave', 'Bronx, NY 10473']	$$	3.5	13
999	Lee's Chinese Restaurant	-74.0468573	40.7543291	1151 Summit Ave	Jersey City	07307	NJ	['1151 Summit Ave', 'Jersey City, NJ 07307']	$	3.5	19
